icon,id,BUSINESS_NAME,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,6cd7a34f3f3cb24adae746b1edfa7ea43b3d041d,Japanese American Cultural & Community Center,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117355708977429193001/photos"">Christoph Glaus</a>'], 'photo_reference': 'CmRaAAAAe2aLFzZZnQn9nnrmzsUWZPJ3qGmcfjgEtSnk6XCuWLUboqFidmxZbV9KZj4TCnURUtpGi7M_MMgxW4_-8FWNtYSrFbtpUvbhfiK8S6sM-lnY8-zU_rsHlDoDK4H48QmJEhDWLtv4gYGhYKBegXIrnRh5GhTmBbA6VAljOjlvz8InoOzoIMtXlQ', 'width': 4048}]",ChIJi3EIGkjGwoARDy8JDRiIajY,4.7,ChIJi3EIGkjGwoARDy8JDRiIajY,GOOGLE,"['point_of_interest', 'establishment']",304,"244 San Pedro St, Los Angeles",34.0478123,-118.2418286,34.04922082989272,-118.2407102201073,34.04652117010728,-118.2434098798927,False,"2QX5+47 Los Angeles, California",85632QX5+47
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c02e865a2dd06998599b9925c46d5ba4d22c258e,Bresee Community Center,NA,ChIJu6axy2XHwoARIMhmbWAgdy4,0.0,ChIJu6axy2XHwoARIMhmbWAgdy4,GOOGLE,"['point_of_interest', 'establishment']",0,"W 2nd St, Los Angeles",34.0705557,-118.2904275,34.07190562989273,-118.2891474701073,34.06920597010728,-118.2918471298927,NA,"3PC5+6R Los Angeles, California",85633PC5+6R
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,910416c370ba01f421000c1274f578a4f90bfee8,Community Center District 2,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117939104624116517888/photos"">Michelle Gerdes</a>'], 'photo_reference': 'CmRaAAAAbc10eCaI8JC2EJcZcOn3CImnLl2bRqFiHpwjhGE8ZPviYuzKWdp8l7_1fFy9lVV2c0Boqq3thnWsZUZ_oQ-IxaDzd3rqvhWFEwx8_5VLf_70-uv_eLbYi58cHRy80N5-EhBSvlW8WTz1Hyc9_Bqk5o7JGhTkvdrQFZN2TBA5NiFBYwKhARoLKw', 'width': 4032}]",ChIJLwF98Wm3woARXq8qhGvFdVw,5.0,ChIJLwF98Wm3woARXq8qhGvFdVw,GOOGLE,"['point_of_interest', 'establishment']",4,"1201 La Tijera Blvd, Inglewood",33.9796911,-118.3699759,33.98107862989271,-118.3686267701073,33.97837897010727,-118.3713264298927,True,"XJHJ+V2 Inglewood, California",8553XJHJ+V2
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,0d489d924e3c0e26ad89bf7746cdb3aa57e5211e,Westside Jewish Community Center,"[{'height': 2877, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116014729618522428605/photos"">c.s.t.stephan</a>'], 'photo_reference': 'CmRZAAAAzVoVgsBnuagJRkN9Y2AIQOOF3Y9BvHkg4saZ2UdI23dDz1fJSxQQfsetj-bQVq2H5xQvCiGtOzisM9WbOq78tkmLmaPclOYcmaVvfKpS6jDzYo0Vn74dh3uV0jU_FPktEhBGdoTXthgIgUa8dgcxFrsSGhQ6_Wmpgrl3k3JJnW_tBbSJBs5Y8w', 'width': 4029}]",ChIJJ7nZnRe5woARfNggq23HsW8,4.0,ChIJJ7nZnRe5woARfNggq23HsW8,GOOGLE,"['school', 'health', 'point_of_interest', 'establishment']",11,"5870 W Olympic Blvd, Los Angeles",34.0571978,-118.3592031,34.05854302989272,-118.3578401201073,34.05584337010728,-118.3605397798927,False,"3J4R+V8 Los Angeles, California",85633J4R+V8
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d81d0b9e5c18050b3f21003d0dd6fb639735884d,Share Necessities - Next Level CommUNITY Center,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102539693560048775839/photos"">Share Necessities - Next Level CommUNITY Center</a>'], 'photo_reference': 'CmRaAAAAfeWOrf8O3hUHG4T_q_RhxEHjDRZmEGYniMD5jKw99dINBHWMpiGJUhCJ2APIGsMB9-eCrMEk_d1-On87R4OKlxUJzCQKsjV3LVKn0w6xEll8ZA_gzcDKx3DDAt39b-azEhBwnTqBSaRP9zfB4aRYg_10GhShUnY_KwNHlyxLz0g9cPatMdWE2A', 'width': 2048}]",ChIJiygOjuy3woARjPduYnhNoXo,5.0,ChIJiygOjuy3woARjPduYnhNoXo,GOOGLE,"['point_of_interest', 'establishment']",3,"2503 W 54th St, Los Angeles",33.993327,-118.320565,33.99461372989272,-118.3192144701072,33.99191407010728,-118.3219141298927,NA,"XMVH+8Q Los Angeles, California",8553XMVH+8Q
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,4c3bd04e4eef8e95db9df4c75df2a970de4b1994,Avalon Carver Community Center,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106108177894864849030/photos"">Velvet Yvette Victorian</a>'], 'photo_reference': 'CmRZAAAALnCwctj1X0YAFk_f9de7E0J5q60BN1eu-i08uD3gmot0o0XnibgdepCt8rg09VZw7HU1lHY2sC0yLHobwDqwhBIbV2JbBJgpxIY9pPQnd331nUE-orVcFl8ajMFoHN_qEhBH0RaTeaVF5EYexc8sbFmIGhSBt9AROLIsJDvsJxLy1k19cGykpw', 'width': 4128}]",ChIJUymtL0PIwoARriLRzxiw2Xo,4.3,ChIJUymtL0PIwoARriLRzxiw2Xo,GOOGLE,"['point_of_interest', 'establishment']",71,"4920 S Avalon Blvd, Los Angeles",33.9980947,-118.2649064,33.99944412989272,-118.2637217701073,33.99674447010727,-118.2664214298927,False,"XPXP+62 Los Angeles, California",8553XPXP+62
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,712d9679570f569becfffd9370ec8cc80440bfd5,Inglewood Police Community Center,"[{'height': 1865, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113288413774504937321/photos"">Marie L.</a>'], 'photo_reference': 'CmRaAAAAUmah4JQKDvXOD8X-pjEvd8RKW21ntEiqk6ODKWPQZY5pu6hYf59tg_JoRkQ80NZqIrtBtVwEdFqlaLjMh8KOOLcbej9oQygZh-ZYB3hNlqSq8Z6nnZtPdKRpKY8lJhHtEhBXsDgv0uikeLSmzrYaBhphGhQVYad21jfvuz1bwtsHGw9TM-PCOg', 'width': 1148}]",ChIJyRVMgUm2woARXNC8ydX34h4,5.0,ChIJyRVMgUm2woARXNC8ydX34h4,GOOGLE,"['point_of_interest', 'establishment']",2,Inglewood,33.96018520000001,-118.3253919,33.96151582989273,-118.3240426201073,33.95881617010728,-118.3267422798927,NA,"XM6F+3R Inglewood, California",8553XM6F+3R
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,df43d2bc365e74617a1f2b0b433bf9303f1004a7,Douglas F. Dollarhide Community Center,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102011434510511717669/photos"">La Verne Smith Clayton</a>'], 'photo_reference': 'CmRaAAAAJ5hLCLh1elCIR8rc32VFF2HVG8wfC9T__HVsxyEsm4ja4HqukxkPfjU7h-n6N2I2tOMyNDB6wWka8Ax_4Mdj_PWsqGxKfhB0JIvByoxjo56jFZxbZjXGImL73YShdtCqEhAlk9-dt2MLJc07OdpuKYskGhTv6DyiLzYljRoemcKBG8hdsW3p3Q', 'width': 3024}]",ChIJA0FvEW7LwoARINCy8LNJ1is,4.6,ChIJA0FvEW7LwoARINCy8LNJ1is,GOOGLE,"['point_of_interest', 'establishment']",204,"301 N Tamarind Ave, Compton",33.898688,-118.2223973,33.90004207989272,-118.2209532701073,33.89734242010728,-118.2236529298928,False,"VQXH+F2 Compton, California",8553VQXH+F2
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,8991219ad5cbdfc70299d60f9c043efbcf267ba8,Yvonne B Burke Senior & Community Center,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109489264799973766652/photos"">Lysa Rhodes</a>'], 'photo_reference': 'CmRaAAAAG-XxrTnJ6t3FmUwDflV9Gk8HmU9ahqodIGxN6KM30rPUE2WxH9xQFsVBnPj8Qhzf_JLt4gOU5pVpp3-IcIL0_5xYABc7lnH2r5sBbsnGoOocFCs7wjONzstv_zqrkZqNEhC9YMRN8_S6SV7DKXC-oBcrGhT3K-wGh8EuXLeSuqoMUCfbD3lbaA', 'width': 5312}]",ChIJ58PjP263woARwced3AtETv8,4.5,ChIJ58PjP263woARwced3AtETv8,GOOGLE,"['point_of_interest', 'establishment']",40,"4750 W 62nd St, Los Angeles",33.9837567,-118.359566,33.98508677989272,-118.3581295701073,33.98238712010728,-118.3608292298927,NA,"XJMR+G5 View Park-Windsor Hills, South Los Angeles, CA",8553XJMR+G5
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b092734d25885c9b16c196719d95ffb1a5282b8e,Lafayette Multipurpose Community Center,NA,ChIJkbJ0vXbHwoARgytJZedRPAs,4.5,ChIJkbJ0vXbHwoARgytJZedRPAs,GOOGLE,"['point_of_interest', 'establishment']",25,"625 S Lafayette Park Pl, Los Angeles",34.062064,-118.2830923,34.06336972989272,-118.2816419701073,34.06067007010728,-118.2843416298927,NA,"3P68+RQ Los Angeles, California",85633P68+RQ
